PolicyNum,ClaimNum,Year,ClaimStatus,Claim,Deduct,EntityType,Description,CoverageGroup,CoverageCode,Fire5,CountyCode,county
140590,20081656,2007,Closed,1118.2,500,City,trafficsignaldamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,1112.48,500,City,lightningdamage,BC,VF,5,BAR,Barron
140590,20081656,2007,Closed,3093.7,500,City,trafficsignaldamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,1210.73,500,City,trafficsignaldamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,3958,500,City,lightningdamageatairport,BC,VF,5,BAR,Barron
140590,20081656,2007,Closed,4139.43,500,City,lightningdamagetopumps,BC,VF,5,BAR,Barron
140590,20081656,2007,Closed,2739.97,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,600.3,500,City,trafficsignaldamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,668,500,City,transformer&fencedamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,500,500,City,transformer&fencedamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,500,500,City,transformer&fencedamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,500,500,City,transformer&fencedamaged,BC,VE,5,BAR,Barron
140590,20081656,2007,Closed,500,500,City,transformer&fencedamaged,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,61365.05,500,City,winddamagedhangardoor,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,4111.92,500,City,pole&hydrantdamaged,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,3292.43,500,City,powersurgedmgdcontrolleratwell#5,BC,VF,5,BAR,Barron
140590,20081656,2008,Closed,4246.93,500,City,utilitypoledamaged,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,737.09,500,City,vehiclehitpole,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,1186.51,500,City,otherpartycuttingtree-dmgdstreetlightpole,BC,VS,5,BAR,Barron
140590,20081656,2008,Closed,5822.56,500,City,lightningdamageatairportrunway,BC,VF,5,BAR,Barron
140590,20081656,2008,Closed,6708.28,500,City,vehiclehitfirehydrant,BC,VE,5,BAR,Barron
140590,20081656,2008,Closed,1000,500,City,otherpartycuttingtree-dmgdstreetlightpole,BC,VS,5,BAR,Barron
140590,20081656,2008,Closed,1000,500,City,otherpartycuttingtree-dmgdstreetlightpole,BC,VS,5,BAR,Barron
140590,20081656,2009,Closed,3841.7,500,City,powersurgeatairport,BC,VS,5,BAR,Barron
140590,20081656,2009,Closed,2442.98,500,City,firedamageatHunterPark,BC,VF,5,BAR,Barron
140590,20081656,2009,Closed,2699,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2009,Closed,500,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2009,Closed,500,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2009,Closed,500,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2009,Closed,500,500,City,vandalismatTatePark,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,1354.52,500,City,sandingstreetstruckhitlightpole,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,492477.92,500,City,wind/haildamagetotreatmentplant,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,3397.65,500,City,treefellonfenceattenniscourts,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,6893,500,City,garagedoorbackedinto-cameoffsaltstgbldg,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,6424.05,500,City,Airportrunwaylightingdamage,BC,VF,5,BAR,Barron
140590,20081656,2010,Closed,6851.82,500,City,Trafficlightdamagedbyvehicle,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,1000,500,City,sandingstreetstruckhitlightpole,BC,VE,5,BAR,Barron
140590,20081656,2010,Closed,1000,500,City,sandingstreetstruckhitlightpole,BC,VE,5,BAR,Barron
140600,20081656,2006,Closed,1500,500,City,lightpoledamaged,BC,VE,0,MIL,Milwaukee
140600,20081656,2007,Closed,153451.83,500,City,sewerbackupatPoliceDept.,BC,VS,0,MIL,Milwaukee
140600,20081656,2007,Closed,1741.83,500,City,vandalismdamagetotrailer,BC,VE,0,MIL,Milwaukee
140600,20081656,2010,Closed,890,500,City,PoliceDepartmentRoofLeak,BC,VS,0,MIL,Milwaukee
140600,20081656,2010,Closed,818,500,City,Carvslightpole,BC,VS,0,MIL,Milwaukee
140610,20081656,2007,Closed,2900.2,500,City,switchgeardamaged,BC,VS,0,SHA,Shawano
140610,20081656,2007,Closed,1000,500,City,switchgeardamaged,BC,VS,0,SHA,Shawano
140610,20081656,2007,Closed,12999,500,City,theftofthermalimagerfromhwydept.,BC,VE,0,SHA,Shawano
140610,20081656,2007,Closed,8328.51,500,City,fencedamagedonLincolnSt.,BC,VE,0,SHA,Shawano
140615,20081656,2006,Closed,8483.28,5000,City,lightningdamageatCityHall,BC,VF,0,SHE,Sheboygan
140615,20081656,2010,Closed,65988.51,5000,City,vehilcehitbuildingdamagingdoorandgenerator,BC,VE,0,SHE,Sheboygan
140620,20081656,2008,Closed,3892,1000,City,fountaindamagedbyvehicle,BC,VE,6,LAF,Lafayette
140620,20081656,2009,Closed,81619.88,1000,City,haildamagetomultiplebuildings,BC,VE,6,LAF,Lafayette
140631,20081656,2007,Closed,435.91,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1884.72,5000,City,trafficcontrolboxdamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1334.21,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,763.93,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1070.36,5000,City,trafficsignaldamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1431.18,5000,City,vehicledamagedpole,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,539.01,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,900.65,5000,City,bannerpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,285.51,5000,City,poledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,37.14,5000,City,poledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1316.59,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2007,Closed,1244.14,5000,City,signalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2008,Closed,722.94,5000,City,trafficsignaldamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2008,Closed,632.56,5000,City,TrafficsignaldamagedatSChicago,BC,VE,8,MIL,Milwaukee
140631,20081656,2008,Closed,835.91,5000,City,poledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2008,Closed,2130.9,5000,City,trafficsignaldamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2009,Closed,1218.45,5000,City,trafficsignaldamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2009,Closed,862.84,5000,City,trafficsignalpoledamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2009,Closed,208.82,5000,City,caraccidentandcarhitstopsign,BC,VE,8,MIL,Milwaukee
140631,20081656,2009,Closed,439.52,5000,City,trafficsignalknockeddowninhitandrun,BC,VE,8,MIL,Milwaukee
140631,20081656,2009,Closed,622.99,5000,City,trafficsignaldamaged,BC,VE,8,MIL,Milwaukee
140631,20081656,2010,Closed,88.03,5000,City,stopsignknockeddownbyhitandrun,BC,VE,8,MIL,Milwaukee
140631,20081656,2010,Closed,392.73,5000,City,signalknockeddownbysemitruck,BC,VE,8,MIL,Milwaukee
140640,20081656,2007,Closed,6000,5000,City,lightningdamageatPoliceDept.,BC,VF,5,MON,Monroe
140640,20081656,2007,Closed,11949.11,5000,City,lightningdamageatWWTP,BC,VF,5,MON,Monroe
140640,20081656,2007,Closed,2000,5000,City,lightningdamageatPoliceDept.,BC,VF,5,MON,Monroe
140640,20081656,2007,Closed,2000,5000,City,lightningdamageatPoliceDept.,BC,VF,5,MON,Monroe
140640,20081656,2007,Closed,2000,5000,City,lightningdamageatPoliceDept.,BC,VF,5,MON,Monroe
140640,20081656,2008,Closed,10902.44,5000,City,icedamandwaterdamageatlibrary,BC,VE,5,MON,Monroe
140640,20081656,2008,Closed,7000,5000,City,icedamandwaterdamageatlibrary,BC,VE,5,MON,Monroe
140640,20081656,2010,Closed,1340,5000,City,spikeintransformer-phoneburnedout,BC,VF,5,MON,Monroe
140640,20081656,2010,Closed,21041.95,5000,City,"lightning/winddamagetoseveralinstruments,SCADA",BC,VF,5,MON,Monroe
140650,20081656,2006,Closed,4400,500,City,theftofwireatsub-station,BC,VE,0,WAS,Washburn
140650,20081656,2007,Closed,5180.59,500,City,lightningdamageatwell#5,BC,VF,0,WAS,Washburn
140650,20081656,2008,Closed,1687.37,500,City,powersurgedamageatsubstation,BC,VS,0,WAS,Washburn
140650,20081656,2010,Closed,1990,500,City,childranintoglassdoor-glassshattered,BC,VE,0,WAS,Washburn
140660,20081656,2009,Closed,10580,500,City,"lightningdmgtofurnace,severalsmallitems",BC,VF,0,CHI,Chippewa
140660,20081656,2010,Closed,1008.16,500,City,WaterdamageatMemorialLibrary,BC,VS,0,CHI,Chippewa
140665,20081656,2007,Closed,111739.75,10000,City,buildingdamageatFireStation#2,BC,VE,5,POR,Portage
140665,20081656,2008,Closed,31726.23,10000,City,waterdamageatWaterDept.,BC,VS,5,POR,Portage
140665,20081656,2009,Closed,100278.25,10000,City,apartmentfireonDixonAve,BC,VF,5,POR,Portage
140665,20081656,2009,Closed,2000,10000,City,apartmentfireonDixonAve,BC,VF,5,POR,Portage
140670,20081656,2006,Closed,4247.47,1000,City,trafficsignaldamagedatWMain,BC,VE,5,DAN,Dane
140670,20081656,2007,Closed,5942,1000,City,fencedamagedatLowellPark,BC,VE,5,DAN,Dane
140670,20081656,2007,Closed,6302.73,1000,City,waterdamageatComm.Center,BC,VS,5,DAN,Dane
140670,20081656,2007,Closed,14800.4,1000,City,PPEdamagedatfire,BC,VS,5,DAN,Dane
140670,20081656,2008,Closed,1092.48,1000,City,benchdestroyedMain&Division,BC,VE,5,DAN,Dane
140670,20081656,2008,Closed,2598.66,1000,City,lightpoledamaged,BC,VE,5,DAN,Dane
140670,20081656,2008,Closed,1000,1000,City,benchdestroyedMain&Division,BC,VE,5,DAN,Dane
140670,20081656,2008,Closed,500,1000,City,lightpoledamaged,BC,VE,5,DAN,Dane
140670,20081656,2009,Closed,5055.66,1000,City,trafficsignaldamaged,BC,VE,5,DAN,Dane
140670,20081656,2009,Closed,1250,1000,City,fencedamagedbywindatLowell,BC,VE,5,DAN,Dane
140670,20081656,2010,Closed,4580.69,1000,City,waterdmagetocarpetfromsewerbackup,BC,VS,5,DAN,Dane
140680,20081656,2008,Closed,1728,5000,City,overheaddoordamaged,BC,VE,5,DAN,Dane
140680,20081656,2009,Closed,6457.81,5000,City,parkshelterarson,BC,VF,5,DAN,Dane
140680,20081656,2009,Closed,1000,5000,City,parkshelterarson,BC,VF,5,DAN,Dane
140680,20081656,2010,Closed,1060,5000,City,lightningdamagedcameras,BC,VF,5,DAN,Dane
140680,20081656,2010,Closed,28082.78,5000,City,waterdamagetoelectricalroom,BC,VS,5,DAN,Dane
140690,20081656,2006,Closed,2130.05,1000,City,breakin&theftatgiftshop,BC,VE,3,DOU,Douglas
140690,20081656,2007,Closed,4529.23,1000,City,winddamagetogarage,BC,VE,3,DOU,Douglas
140690,20081656,2007,Closed,1614.8,1000,City,librarywindowvandalism,BC,VE,3,DOU,Douglas
140690,20081656,2009,Closed,291427.18,1000,City,firedamagetocitygarageand2trucks,BC,VF,3,DOU,Douglas
140690,20081656,2009,Closed,2000,1000,City,walldamagedbycar,BC,VE,3,DOU,Douglas
140690,20081656,2009,Closed,7595.69,1000,City,vehiclestrucklightpole,BC,VE,3,DOU,Douglas
140690,20081656,2010,Closed,40900,1000,City,roofdamageatairportfromwind/rain,BC,VE,3,DOU,Douglas
140690,20081656,2010,Closed,10000,1000,City,roofdamageatairportfromwind/rain,BC,VE,3,DOU,Douglas
140700,20081656,2006,Closed,6661.83,1000,City,vandalismdamageatFiremen'sPark,BC,VE,0,MON,Monroe
140700,20081656,2006,Closed,6495,1000,City,pipesfrozeataquacenter,BC,VS,0,MON,Monroe
140700,20081656,2007,Closed,58914.12,1000,City,lightningdamageatCityHall,BC,VF,0,MON,Monroe
140700,20081656,2007,Closed,3139,1000,City,lightpoledamaged,BC,VE,0,MON,Monroe
140700,20081656,2007,Closed,2000,1000,City,lightpoledamaged,BC,VE,0,MON,Monroe
140700,20081656,2008,Closed,1586.7,1000,City,pipesfrozeatparkshelter,BC,VS,0,MON,Monroe
140700,20081656,2008,Closed,3235,1000,City,winddamageatWell#12,BC,VE,0,MON,Monroe
140700,20081656,2008,Closed,2690.74,1000,City,vehicledamagedbldgatairport.,BC,VE,0,MON,Monroe
140700,20081656,2009,Closed,29789.39,1000,City,lightningdamageatWell#10,BC,VF,0,MON,Monroe
140700,20081656,2009,Closed,16900.95,1000,City,lightningdamagetoelectriccontrolstarter,BC,VF,0,MON,Monroe
140700,20081656,2009,Closed,19513.62,1000,City,lightningdamagedphonesystem,BC,VF,0,MON,Monroe
140700,20081656,2009,Closed,2206.71,1000,City,lightningstrikedamagedphonesystem,BC,VF,0,MON,Monroe
140715,20081656,2006,Closed,20400,2500,City,haildamage,BC,VE,5,DAN,Dane
140715,20081656,2006,Closed,6000,2500,City,haildamage,BC,VE,5,DAN,Dane
140715,20081656,2008,Closed,414444.42,2500,City,stormdamageatPS/AdminBldg.,BC,VE,5,DAN,Dane
140715,20081656,2008,Closed,15355.39,2500,City,powersurgedamage,BC,VS,5,DAN,Dane
140715,20081656,2008,Closed,10000,2500,City,powersurgedamage,BC,VS,5,DAN,Dane
140715,20081656,2008,Closed,10000,2500,City,powersurgedamage,BC,VS,5,DAN,Dane
140715,20081656,2008,Closed,10000,2500,City,powersurgedamage,BC,VS,5,DAN,Dane
140715,20081656,2008,Closed,10000,2500,City,powersurgedamage,BC,VS,5,DAN,Dane
140725,20081656,2006,Closed,48263.42,500,City,lightningdamageatCityHall,BC,VF,4,JEF,Jefferson
140725,20081656,2006,Closed,10000,500,City,lightningdamageatCityHall,BC,VF,4,JEF,Jefferson
140725,20081656,2007,Closed,3421.18,500,City,waterdamageatlibrary,BC,VS,4,JEF,Jefferson
140725,20081656,2007,Closed,4712,500,City,waterdamagetosiren,BC,VS,4,JEF,Jefferson
140725,20081656,2007,Closed,1841,500,City,breakin&vandalismatSeniorCenter,BC,VE,4,JEF,Jefferson
140725,20081656,2007,Closed,10115,500,City,winddamagetosirenatairport,BC,VE,4,JEF,Jefferson
140725,20081656,2008,Closed,636.59,500,City,vandalismdamage,BC,VE,4,JEF,Jefferson
140725,20081656,2008,Closed,2975,500,City,vandalismdamageatMemorialPark,BC,VE,4,JEF,Jefferson
140725,20081656,2008,Closed,2936.11,500,City,vandalismtoslideatWash.Park,BC,VE,4,JEF,Jefferson
140725,20081656,2008,Closed,830,500,City,powersurgeatLibrary,BC,VS,4,JEF,Jefferson
140725,20081656,2008,Closed,1500,500,City,pierdamagedbyvehicle,BC,VE,4,JEF,Jefferson
140725,20081656,2008,Closed,1000,500,City,pierdamagedbyvehicle,BC,VE,4,JEF,Jefferson
140725,20081656,2009,Closed,884.15,500,City,lightningdamagedscoreboard,BC,VF,4,JEF,Jefferson
140725,20081656,2009,Closed,1073.5,500,City,wirelessradiodamagedbylightning,BC,VF,4,JEF,Jefferson
140725,20081656,2010,Closed,12844.38,500,City,Damagesfromroof,BC,VS,4,JEF,Jefferson
140730,20081656,2006,Closed,18000,500,City,haildamagetotower,BC,VE,0,WAP,Waupaca
140730,20081656,2006,Closed,1352.22,500,City,lightpoledamaged,BC,VE,0,WAP,Waupaca
140730,20081656,2006,Closed,2153.6,500,City,trafficlightdamaged,BC,VE,0,WAP,Waupaca
140730,20081656,2006,Closed,3366.13,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,4134.5,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,2188.2,500,City,lightpoledamaged,BC,VE,0,WAP,Waupaca
140730,20081656,2007,Closed,2456.67,500,City,lightningdamageatinternettower,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,2312.4,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,500,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,500,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2007,Closed,500,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2008,Closed,3938.19,500,City,lightningdamageatliftstation,BC,VF,0,WAP,Waupaca
140730,20081656,2008,Closed,758,500,City,vandalismatSouthPark,BC,VE,0,WAP,Waupaca
140730,20081656,2008,Closed,500,500,City,vandalismatSouthPark,BC,VE,0,WAP,Waupaca
140730,20081656,2008,Closed,1001.99,500,City,vandalismatRiverviewPark,BC,VE,0,WAP,Waupaca
140730,20081656,2008,Closed,3360.14,500,City,lightningdamage,BC,VF,0,WAP,Waupaca
140730,20081656,2008,Closed,5556.19,500,City,runwaylightsdamagedbyplow,BC,VE,0,WAP,Waupaca
140730,20081656,2009,Closed,3537.51,1000,City,lightningdamagetoonlineequipment,BC,VF,0,WAP,Waupaca
140730,20081656,2009,Closed,2000.83,1000,City,lightningdamagedequipmentcausingoutage,BC,VF,0,WAP,Waupaca
140730,20081656,2009,Closed,27629.8,1000,City,lightningdamageatmultiplesites,BC,VF,0,WAP,Waupaca
140730,20081656,2009,Closed,2271.55,1000,City,lightningdamageatHenrickson,BC,VF,0,WAP,Waupaca
140730,20081656,2010,Closed,1857.83,1000,City,Damagetopitchingmachine,BC,VF,0,WAP,Waupaca
140730,20081656,2010,Closed,6170.76,1000,City,Lightningdamageatmultiplesites,BC,VF,0,WAP,Waupaca
140730,20081656,2010,Closed,6881.49,1000,City,WatermainbreakatHarding&Royalton,BC,VS,0,WAP,Waupaca
140730,20081656,2010,Closed,17652.19,1000,City,"lightningdamagetowells5,6andliftstation",BC,VF,0,WAP,Waupaca
140730,20081656,2010,Closed,8566.97,1000,City,winddamagetowell#7,BC,VS,0,WAP,Waupaca
140734,20081656,2007,Closed,4772,500,City,lightningdamagetoradiosatP.D.,BC,VF,4,FON,Fond du Lac
140734,20081656,2008,Closed,4420.9,500,City,lightningdamagetolights,BC,VF,4,FON,Fond du Lac
140734,20081656,2009,Closed,1286.81,500,City,firedamageatBuwaldaPark,BC,VF,4,FON,Fond du Lac
140738,20081656,2006,Closed,2218.64,5000,City,vandalismdamage,BC,VE,3,MAT,Marathon
140738,20081656,2007,Closed,1594.5,5000,City,vandalismtoparkingramp,BC,VE,3,MAT,Marathon
140738,20081656,2008,Closed,11904.32,5000,City,waterdamageatcda,BC,VS,3,MAT,Marathon
140740,20081656,2009,Closed,1764.59,500,City,lightningdamageatliftstation,BC,VF,5,WAR,Waushara
140740,20081656,2010,Closed,960,500,City,winddamagetoroofshinglesandchimneyflashing,BC,VE,5,WAR,Waushara
140750,20081656,2006,Closed,682705.55,5000,City,firedamageattransferstation,BC,VF,3,MIL,Milwaukee
140750,20081656,2007,Closed,9762,5000,City,buildingdamagedbytruck,BC,VE,3,MIL,Milwaukee
140750,20081656,2008,Closed,8420.9,5000,City,waterdamage,BC,VS,3,MIL,Milwaukee
140750,20081656,2008,Closed,12535.1,5000,City,overheaddoordamagedbytruck,BC,VE,3,MIL,Milwaukee
140750,20081656,2008,Closed,3000,5000,City,waterdamage,BC,VS,3,MIL,Milwaukee
140750,20081656,2008,Closed,3000,5000,City,waterdamage,BC,VS,3,MIL,Milwaukee
140750,20081656,2009,Closed,5375.53,5000,City,lightningdamagetosystems,BC,VF,3,MIL,Milwaukee
140750,20081656,2010,Closed,40344.47,5000,City,"waterdamagetocarpet,flooring,baseboard,drywa",BC,VS,3,MIL,Milwaukee
140750,20081656,2010,Closed,10000,5000,City,"waterdamagetocarpet,flooring,baseboard,drywa",BC,VS,3,MIL,Milwaukee
140750,20081656,2010,Closed,10000,5000,City,"waterdamagetocarpet,flooring,baseboard,drywa",BC,VS,3,MIL,Milwaukee
140760,20081656,2009,Closed,10466.99,5000,City,stormdamageatmultiplesites,BC,VS,2,MIL,Milwaukee
140760,20081656,2009,Closed,7000,5000,City,stormdamageatmultiplesites,BC,VS,2,MIL,Milwaukee
140760,20081656,2010,Closed,6918.88,5000,City,waterenteredCityHall,BC,VF,2,MIL,Milwaukee
140770,20081656,2006,Closed,2144.6,500,City,windowdamagedatS.MainSt.,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,737.74,500,City,lightningdamage,BC,VF,3,WAH,Washington
140770,20081656,2006,Closed,3228.42,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2354.28,500,City,vehiclestrucksignal,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,4502.93,500,City,signaldamagedatParadiseDr.,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,6163.42,500,City,signaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,4258.94,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,630.24,500,City,trafficlightdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2068.47,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,753.79,500,City,vehiclestruckhydrant,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,13060.85,500,City,plowstrucksignal&hydrant,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2839.94,500,City,poledamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,3219.49,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,1048.95,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2627.44,500,City,lightpoledamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2258.91,500,City,signaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,3416.3,500,City,signaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2893.05,500,City,streetlightdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2243.28,500,City,vehiclestrucksignal,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,554.67,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,2414.1,500,City,lightningdamageatQuassCreek,BC,VF,3,WAH,Washington
140770,20081656,2006,Closed,1284.56,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,1000,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2006,Closed,1000,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,7271.85,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,1893.9,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,3362.71,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,5110,500,City,sheddamagedbytruck,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,6005.59,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,648.34,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,6403.72,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,2506.63,500,City,trafficlightdamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,7415.58,500,City,signaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,3408.17,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,1160.65,500,City,streetlightpoledamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,793.75,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,534.13,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,3730.74,500,City,streetlightpoledamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,2433.46,500,City,trafficsignaldamaged,BC,VE,3,WAH,Washington
140770,20081656,2007,Closed,500,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
140770,20081656,2008,Closed,8112.93,500,City,firehydrantdamaged,BC,VE,3,WAH,Washington
